about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{},"4345 Co Rd 2608, Caddo Mills, TX 75135",False,,OPERATIONAL,,3405253915300849574,Caddo Mills,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864bfb6b298edb4d:0x2f41e464e783e7a6,8926c836a83ffff,/g/11qh1h41_d,33.0522083,,,"https://www.google.com/maps/place/Clements+Construction+%26+Custom+Homes/@33.0522083,-96.2555404,14z/data=!4m8!1m2!2m1!1sClements+Construction+%26+Custom+Homes!3m4!1s0x864bfb6b298edb4d:0x2f41e464e783e7a6!8m2!3d33.0522083!4d-96.2555404","https://www.google.com/maps/place/Clements+Construction+%26+Custom+Homes/@33.0522083,-96.2555404,13.99z/data=!4m16!1m7!3m6!1s0x864bfb6b298edb4d:0x2f41e464e783e7a6!2sClements+Construction+%26+Custom+Homes!8m2!3d33.0522083!4d-96.2555404!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864bfb6b298edb4d:0x2f41e464e783e7a6!8m2!3d33.0522083!4d-96.2555404!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-4JGteZzFdCw/AAAAAAAAAAI/AAAAAAAAAAA/DYKkzRVX-2w/s44-p-k-no-ns-nd/photo.jpg,-96.2555404,,Clements Construction & Custom Homes,Clements Construction And Custom Homes,,,103976264788992694545,https://www.google.com/maps/contrib/103976264788992694545,Clements Construction & Custom Homes,+1 903-513-6112,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TX,mobile,https://lh3.googleusercontent.com/p/AF1QipOlB346anFC74hdpEOX1sePfCMseouPNp-lRL9w=w800-h500-k-no,88,ChIJTduOKWv7S4YRpueD52TkQS8,,,75135,,,"Metal building contractor near Caddo Mills, TX",,5.0,,,,,,,Texas,TX,4345 Co Rd 2608,,"Home builder, Kitchen remodeler, Roofing contractor",America/Chicago,Home builder,,True,,{'Thursday': ['7AM-7PM']},"Thursday,7AM,7PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","5249 Novak St, Caddo Mills, TX 75135",False,,OPERATIONAL,,10402066703595803461,Caddo Mills,,,,,,,,,,,,Valorgeneralcontractors,,,,,,,,,United States of America,US,,,0x864be5d6fe05d675:0x905b908dedbf1345,8926c9cb2d3ffff,/g/11v0tbwz2l,33.0047247,,,"https://www.google.com/maps/place/VALOR+General+Contractors/@33.0047247,-96.2264428,14z/data=!4m8!1m2!2m1!1sVALOR+General+Contractors!3m4!1s0x864be5d6fe05d675:0x905b908dedbf1345!8m2!3d33.0047247!4d-96.2264428","https://www.google.com/maps/place/VALOR+General+Contractors/@33.0047247,-96.2264428,13.99z/data=!4m16!1m7!3m6!1s0x864be5d6fe05d675:0x905b908dedbf1345!2sVALOR+General+Contractors!8m2!3d33.0047247!4d-96.2264428!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864be5d6fe05d675:0x905b908dedbf1345!8m2!3d33.0047247!4d-96.2264428!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-U-vq01hkaNA/AAAAAAAAAAI/AAAAAAAAAAA/2pdm3negW5E/s44-p-k-no-ns-nd/photo.jpg,-96.2264428,,VALOR General Contractors,Valor General Contractors,,,117804120026880559757,https://www.google.com/maps/contrib/117804120026880559757,VALOR General Contractors,+1 940-595-2475,"T-MOBILE USA, INC.",mobile,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JY4ZExwc-cFJ5w7mdrW3JA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=85.09538&pitch=0&thumbfov=100,1,ChIJddYF_tblS4YRRRO_7Y2QW5A,,,75135,,,"Metal building contractor near Caddo Mills, TX",,5.0,,,,,,,Texas,TX,5249 Novak St,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JY4ZExwc-cFJ5w7mdrW3JA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=85.09538&pitch=0&thumbfov=100,General contractor,America/Chicago,General contractor,,True,https://www.valorgeneralcontractors.com/%3Futm_source%3Dgoogle%26utm_medium%3Dwix_google_business_profile%26utm_campaign%3D15496238557907679667,{'Thursday': ['8AM-5AM']},"Thursday,8AM,5AM"
{},"8996 TX-34, Quinlan, TX 75474",False,,OPERATIONAL,,1457148931698013852,Quinlan,511 U.S. 175 Business,Athens,United States,"Winslows offers garages, metal buildings, steel buildings, portable buildings, wood buildings and vinyl buildings. Call 800-636-4700 today!",50.0,https://www.facebook.com/WinslowsBuildings,1999.0,CONSUMER_GOODS,False,"Winslows offers garages, metal buildings, steel buildings, portable buildings, wood buildings and vinyl buildings. Call 800-636-4700 today!",https://www.linkedin.com/company/winslow%27s-portable-buildings-and-carports,Winslowsinc,9725649768,AT&T,landline,1000000.0,TX,America/Chicago,AmberJoiner6,75751,United States of America,US,,,0x86495f14f73b46f5:0x1438d53baab3369c,8926c9c8e37ffff,/g/1hdz3v0km,32.9024467,,,"https://www.google.com/maps/place/Winslow%27s+Portable+Buildings+And+Carports/@32.9024467,-96.12866969999999,14z/data=!4m8!1m2!2m1!1sWinslow%27s+Portable+Buildings+And+Carports!3m4!1s0x86495f14f73b46f5:0x1438d53baab3369c!8m2!3d32.9024467!4d-96.12866969999999","https://www.google.com/maps/place/Winslow%27s+Portable+Buildings+And+Carports/@32.9024467,-96.12866969999999,13.99z/data=!4m16!1m7!3m6!1s0x86495f14f73b46f5:0x1438d53baab3369c!2sWinslow%27s+Portable+Buildings+And+Carports!8m2!3d32.9024467!4d-96.12866969999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86495f14f73b46f5:0x1438d53baab3369c!8m2!3d32.9024467!4d-96.12866969999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.12866969999999,,Winslow's Portable Buildings And Carports,Winslows Portable Buildings And Carports,,,,,Winslow's Portable Buildings And Carports,+1 903-356-3400,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9T1SCZPZFiwrDuEzyPwNH4tYNYh8AeizvG4PCFrBxqyr646VXJaxEDC63eHm2UcwAK5MCOlApaT72_HSZvKmpiuavyp80v04ysV1rTTPBBxYjQEpEQ2LQOkv-btdCmiey-x8bXg=w800-h500-k-no,5,ChIJ9UY79xRfSYYRnDazqjvVOBQ,,,75474,,,"Metal building contractor near Quinlan, TX",,4.0,,,,,,,Texas,TX,8996 TX-34,,"Portable building manufacturer, Garage builder, Shed builder",America/Chicago,Portable building manufacturer,,False,http://www.winslowsinc.com/,{'Thursday': ['9AM-5:30PM']},"Thursday,9AM,5:30PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","4218 TX-11, Commerce, TX 75428",False,,OPERATIONAL,,2250119006146801311,Commerce,,,,The source for all your construction needs!,,,,,False,,,Fairliemetalhouse,,,,,,,,,United States of America,US,,,0x2c6e0a82de6c3fbf:0x1f3a07507fbc2e9f,8926cd6824bffff,/g/11trxh58kh,33.31445,,,"https://www.google.com/maps/place/Fairlie+Metal+House/@33.31445,-95.96008719999999,14z/data=!4m8!1m2!2m1!1sFairlie+Metal+House!3m4!1s0x2c6e0a82de6c3fbf:0x1f3a07507fbc2e9f!8m2!3d33.31445!4d-95.96008719999999","https://www.google.com/maps/place/Fairlie+Metal+House/@33.31445,-95.96008719999999,13.99z/data=!4m16!1m7!3m6!1s0x2c6e0a82de6c3fbf:0x1f3a07507fbc2e9f!2sFairlie+Metal+House!8m2!3d33.31445!4d-95.96008719999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x2c6e0a82de6c3fbf:0x1f3a07507fbc2e9f!8m2!3d33.31445!4d-95.96008719999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-MD5vt3mzSTw/AAAAAAAAAAI/AAAAAAAAAAA/lGYjgIqDkwQ/s44-p-k-no-ns-nd/photo.jpg,-95.96008719999999,,Fairlie Metal House,Fairlie Metal House,,,106814934302763984859,https://www.google.com/maps/contrib/106814934302763984859,Fairlie Metal House,+1 903-413-8938,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipPDlsW-EcFryDNwvYjJQ2Bl43enfvkYQ5Clr9sW=w800-h500-k-no,14,ChIJvz9s3oIKbiwRny68f1AHOh8,,,75428,,,"Metal building contractor near Commerce, TX",,5.0,,,,,,,Texas,TX,4218 TX-11,,"Metal supplier, Metal fabricator, Roofing contractor, Roofing supply store, Sheet metal contractor, Steel distributor",America/Chicago,Metal supplier,,True,https://fairliemetalhouse.com/%3Futm_source%3Dgoogle%26utm_medium%3Dprofile,{'Thursday': ['7:30AM-4:30PM']},"Thursday,7:30AM,4:30PM"
{},"5515 TX-11 E, Commerce, TX 75428",False,,OPERATIONAL,,4766238446228916530,Commerce,,,,"Locally built sheds, greenhouses, gazebos, and cabanas. Each building is hand-built using quality materials at the best possible cost.",,,,,False,"Locally built sheds, greenhouses, gazebos, and cabanas. Each building is hand-built using quality materials at the best possible cost.",,Lonestarshedbuilders,,,,,,,,,United States of America,US,,,0x864b966e46848343:0x4225149d3e48c932,8926cd69dc3ffff,/g/11c46db92w,33.2853771,,,"https://www.google.com/maps/place/Lonestar+Shed+Builders/@33.2853771,-95.9346049,14z/data=!4m8!1m2!2m1!1sLonestar+Shed+Builders!3m4!1s0x864b966e46848343:0x4225149d3e48c932!8m2!3d33.2853771!4d-95.9346049","https://www.google.com/maps/place/Lonestar+Shed+Builders/@33.2853771,-95.9346049,13.99z/data=!4m16!1m7!3m6!1s0x864b966e46848343:0x4225149d3e48c932!2sLonestar+Shed+Builders!8m2!3d33.2853771!4d-95.9346049!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864b966e46848343:0x4225149d3e48c932!8m2!3d33.2853771!4d-95.9346049!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-hxLKyINYg-0/AAAAAAAAAAI/AAAAAAAAAAA/Kj8i418aX4M/s44-p-k-no-ns-nd/photo.jpg,-95.9346049,,Lonestar Shed Builders,Lonestar Shed Builders,,,103107437809906393264,https://www.google.com/maps/contrib/103107437809906393264,Lonestar Shed Builders,+1 903-468-2370,,landline,https://lh3.googleusercontent.com/p/AF1QipMCESmpPxD1ld8lb-pCfeZk0Im48TzO8l92vavJ=w800-h500-k-no,60,ChIJQ4OERm6WS4YRMslIPp0UJUI,,,75428,,,"Metal building contractor near Commerce, TX",,4.6,,,,,,,Texas,TX,5515 TX-11 E,,Shed builder,America/Chicago,Shed builder,,True,http://www.lonestarshedbuildersllc.com/,{'Thursday': ['9AM-5PM']},"Thursday,9AM,5PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible restroom': False, 'Wheelchair accessible seating': True}}","6332 Co Rd 4717, Commerce, TX 75428",False,,OPERATIONAL,,13063203164099534037,Commerce,,,,,,,,,,,,Sunshinestructures,,,,,,,,,United States of America,US,,,0x864bb91a2a900ae3:0xb549d210e0e95cd5,8926cd6824fffff,/g/11q33rm3sq,33.3125338,,,"https://www.google.com/maps/place/Sunshine+Structures/@33.3125338,-95.95767149999999,14z/data=!4m8!1m2!2m1!1sSunshine+Structures!3m4!1s0x864bb91a2a900ae3:0xb549d210e0e95cd5!8m2!3d33.3125338!4d-95.95767149999999","https://www.google.com/maps/place/Sunshine+Structures/@33.3125338,-95.95767149999999,13.99z/data=!4m16!1m7!3m6!1s0x864bb91a2a900ae3:0xb549d210e0e95cd5!2sSunshine+Structures!8m2!3d33.3125338!4d-95.95767149999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864bb91a2a900ae3:0xb549d210e0e95cd5!8m2!3d33.3125338!4d-95.95767149999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-b6aBFxQN2tI/AAAAAAAAAAI/AAAAAAAAAAA/rRLdnnmKLcs/s44-p-k-no-ns-nd/photo.jpg,-95.95767149999999,,Sunshine Structures,Sunshine Structures,,,109252420483258179714,https://www.google.com/maps/contrib/109252420483258179714,Sunshine Structures,+1 903-246-1737,,landline,https://lh3.googleusercontent.com/p/AF1QipOCOJQzOYhEkPwGERS9gWARFQhWbIBhlZER4M6I=w800-h500-k-no,53,ChIJ4wqQKhq5S4YR1Vzp4BDSSbU,,,75428,,,"Metal building contractor near Commerce, TX",,5.0,,,,,,,Texas,TX,6332 Co Rd 4717,,Deck builder,America/Chicago,Deck builder,,True,http://www.sunshinestructures.net/,{'Thursday': ['8AM-8PM']},"Thursday,8AM,8PM"
{},Texas 76273,False,,OPERATIONAL,,13565611058807689830,US,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864cf79b7da40d1d:0xbc42bb626157d266,8926c8c4603ffff,/g/1hm44y9qb,33.64263,,,"https://www.google.com/maps/place/Roberts+Metal+Buildings/@33.64263,-96.907975,14z/data=!4m8!1m2!2m1!1sRoberts+Metal+Buildings!3m4!1s0x864cf79b7da40d1d:0xbc42bb626157d266!8m2!3d33.64263!4d-96.907975","https://www.google.com/maps/place/Roberts+Metal+Buildings/@33.64263,-96.907975,13.99z/data=!4m16!1m7!3m6!1s0x864cf79b7da40d1d:0xbc42bb626157d266!2sRoberts+Metal+Buildings!8m2!3d33.64263!4d-96.907975!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864cf79b7da40d1d:0xbc42bb626157d266!8m2!3d33.64263!4d-96.907975!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-Iuy5mVaP6lY/AAAAAAAAAAI/AAAAAAAAAAA/M4lRYiLRFYg/s44-p-k-no-ns-nd/photo.jpg,-96.907975,,Roberts Metal Buildings,Roberts Metal Buildings,,,104768860764950215563,https://www.google.com/maps/contrib/104768860764950215563,Roberts Metal Buildings,+1 903-744-4009,"T-MOBILE USA, INC.",mobile,https://lh3.googleusercontent.com/p/AF1QipOXUxemKgTL2yCpg6KEHaSLcF_qAly46UXnBb5g=w800-h500-k-no,72,ChIJHQ2kfZv3TIYRZtJXYWK7Qrw,,,76273,,,"Metal building contractor near Commerce, TX",,5.0,,,,,,,Texas,TX,,,Construction company,America/Chicago,Construction company,,True,,{'Thursday': ['7AM-6PM']},"Thursday,7AM,6PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","4639 FM 56, Clifton, TX 76634",False,,OPERATIONAL,,9490362569659594157,Clifton,1007 West 5th Street,Clifton,United States,Central Texas full service concrete and metal building contractors. @philipeby,10.0,,2007.0,,False,,https://www.linkedin.com/company/advantage-metal-buildings,Advantage Metal Buildings,,,,,TX,America/Chicago,Adv_Metal_Build,76634,United States of America,US,,,0x864fc2904e556311:0x83b48a799a3935ad,8926cb690bbffff,/g/11c1n8jxrg,31.7990997,,,"https://www.google.com/maps/place/Advantage+Metal+Buildings/@31.7990997,-97.42265549999999,14z/data=!4m8!1m2!2m1!1sAdvantage+Metal+Buildings!3m4!1s0x864fc2904e556311:0x83b48a799a3935ad!8m2!3d31.7990997!4d-97.42265549999999","https://www.google.com/maps/place/Advantage+Metal+Buildings/@31.7990997,-97.42265549999999,13.99z/data=!4m16!1m7!3m6!1s0x864fc2904e556311:0x83b48a799a3935ad!2sAdvantage+Metal+Buildings!8m2!3d31.7990997!4d-97.42265549999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864fc2904e556311:0x83b48a799a3935ad!8m2!3d31.7990997!4d-97.42265549999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-uVsPkoBiej4/AAAAAAAAAAI/AAAAAAAAAAA/JfS9jD2YC5A/s44-p-k-no-ns-nd/photo.jpg,-97.42265549999999,,Advantage Metal Buildings,Advantage Metal Buildings,,,105722494848112071575,https://www.google.com/maps/contrib/105722494848112071575,Advantage Metal Buildings,+1 254-300-8798,,landline,https://lh3.googleusercontent.com/p/AF1QipMDVwrWwpT7tSXub0KUPj-uy6NRQ2lCFB3fM4QT=w800-h500-k-no,155,ChIJEWNVTpDCT4YRrTU5mnmKtIM,,,76634,,,"Metal building contractor near Commerce, TX",,4.7,,,,,,,Texas,TX,4639 FM 56,,"Contractor, Concrete contractor, Construction company, Metal construction company",America/Chicago,Contractor,,True,https://www.advantagemetalbuildings.com/,{'Thursday': ['7:30AM-5PM']},"Thursday,7:30AM,5PM"
{'Other': {'Identifies as Latino-owned': True}},"308 S Commerce St, Kemp, TX 75143",False,,OPERATIONAL,,14063497541865149126,Kemp,,,,,,,,,,,,randrmetalworks.com,,,,,,,,,United States of America,US,,,0x86493a70aee920cb:0xc32b9480b27392c6,8926c94c3afffff,/g/11y2cl1yk7,32.4402906,,,"https://www.google.com/maps/place/R%26R+Metal+Works/@32.4402906,-96.232067,14z/data=!4m8!1m2!2m1!1sR%26R+Metal+Works!3m4!1s0x86493a70aee920cb:0xc32b9480b27392c6!8m2!3d32.4402906!4d-96.232067","https://www.google.com/maps/place/R%26R+Metal+Works/@32.4402906,-96.232067,13.99z/data=!4m16!1m7!3m6!1s0x86493a70aee920cb:0xc32b9480b27392c6!2sR%26R+Metal+Works!8m2!3d32.4402906!4d-96.232067!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86493a70aee920cb:0xc32b9480b27392c6!8m2!3d32.4402906!4d-96.232067!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-BXJy45AVQnQ/AAAAAAAAAAI/AAAAAAAAAAA/EfS9RnvzHQQ/s44-p-k-no-ns-nd/photo.jpg,-96.232067,,R&R Metal Works,R And R Metal Works,,,111634971637555872568,https://www.google.com/maps/contrib/111634971637555872568,R&R Metal Works,+1 469-766-7579,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipNdTXPdF-IcREteZR03P9VUWeKyLE_o5FNGQjeF=w800-h500-k-no,21,ChIJyyDprnA6SYYRxpJzsoCUK8M,,,75143,,,"Metal building contractor near Commerce, TX",,,,,,,,,Texas,TX,308 S Commerce St,,"Custom home builder, Asphalt contractor, Concrete contractor, Dock builder, Insulation contractor, Metal construction company, Roofing contractor",America/Chicago,Custom home builder,,True,http://www.randrmetalworks.com/,{'Thursday': ['9AM-5PM']},"Thursday,9AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"9318 State Hwy 16 S, Pipe Creek, TX 78063",False,,OPERATIONAL,,3643734228036016752,Pipe Creek,,,,,,,,,,,,Texasmadebuildings,,,,,,,,,United States of America,US,Pipe Creek,,0x865c0f29606336c7:0x329124f99e04da70,89489c32d83ffff,/g/11q7cwg205,29.7262415,,,"https://www.google.com/maps/place/Texas+Made+Buildings/@29.7262415,-98.94322849999999,14z/data=!4m8!1m2!2m1!1sTexas+Made+Buildings!3m4!1s0x865c0f29606336c7:0x329124f99e04da70!8m2!3d29.7262415!4d-98.94322849999999","https://www.google.com/maps/place/Texas+Made+Buildings/@29.7262415,-98.94322849999999,13.99z/data=!4m16!1m7!3m6!1s0x865c0f29606336c7:0x329124f99e04da70!2sTexas+Made+Buildings!8m2!3d29.7262415!4d-98.94322849999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x865c0f29606336c7:0x329124f99e04da70!8m2!3d29.7262415!4d-98.94322849999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-p-6ZvooCQ7g/AAAAAAAAAAI/AAAAAAAAAAA/8T0S1X2LLz8/s44-p-k-no-ns-nd/photo.jpg,-98.94322849999999,,Texas Made Buildings,Texas Made Buildings,,,108419078658306299681,https://www.google.com/maps/contrib/108419078658306299681,Texas Made Buildings,+1 210-202-8834,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TX,mobile,https://lh3.googleusercontent.com/p/AF1QipMwO8p0cBnhOKvNmO2_yGcvfMYF75Kh7xLAOip_=w800-h500-k-no,350,ChIJxzZjYCkPXIYRcNoEnvkkkTI,,,78063,,,"Metal building contractor near Commerce, TX",,4.9,,,,,,,Texas,TX,9318 State Hwy 16 S,,"Metal construction company, Steel construction company, Steel erector, Steel fabricator, Steel framework contractor",America/Chicago,Metal construction company,,True,http://texasmadebuildings.com/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"1351 TX-19, Sulphur Springs, TX 75482",False,,OPERATIONAL,,15207749639257877805,Sulphur Springs,,,,,,,,,,,,texwin.com,,,,,,,,,United States of America,US,,,0x864a3192f17b950d:0xd30cc7b9090a6d2d,8926c998287ffff,/g/11t9r6n3l3,33.1116799,,,"https://www.google.com/maps/place/Texwin+Sulphur+Springs/@33.1116799,-95.63897089999999,14z/data=!4m8!1m2!2m1!1sTexwin+Sulphur+Springs!3m4!1s0x864a3192f17b950d:0xd30cc7b9090a6d2d!8m2!3d33.1116799!4d-95.63897089999999","https://www.google.com/maps/place/Texwin+Sulphur+Springs/@33.1116799,-95.63897089999999,13.99z/data=!4m16!1m7!3m6!1s0x864a3192f17b950d:0xd30cc7b9090a6d2d!2sTexwin+Sulphur+Springs!8m2!3d33.1116799!4d-95.63897089999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864a3192f17b950d:0xd30cc7b9090a6d2d!8m2!3d33.1116799!4d-95.63897089999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-IiIgG6o3EDc/AAAAAAAAAAI/AAAAAAAAAAA/bg_jHISBkm0/s44-p-k-no-ns-nd/photo.jpg,-95.63897089999999,,Texwin Sulphur Springs,Texwin Sulphur Springs,,,111325836542371170969,https://www.google.com/maps/contrib/111325836542371170969,Texwin Sulphur Springs,+1 903-243-9039,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipMKvOx0SMMW2AzHcAdPNu5nJ1MXSJ-mwWvfiLG0=w800-h500-k-no,47,ChIJDZV78ZIxSoYRLW0KCbnHDNM,,,75482,,,"Metal building contractor near Sulphur Springs, TX",,4.9,,,,,,,Texas,TX,1351 TX-19,,Construction company,America/Chicago,Construction company,,True,http://www.texwin.com/,{'Thursday': ['9AM-6PM']},"Thursday,9AM,6PM"
{},"500 Pipeline Rd, Sulphur Springs, TX 75482",False,,OPERATIONAL,,15906129928869568131,Sulphur Springs,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864a31e8298f98ef:0xdcbdece5617ade83,8926c99a067ffff,/g/11px58snp6,33.1575582,,,"https://www.google.com/maps/place/Sequoia+Contractors/@33.1575582,-95.58925819999999,14z/data=!4m8!1m2!2m1!1sSequoia+Contractors!3m4!1s0x864a31e8298f98ef:0xdcbdece5617ade83!8m2!3d33.1575582!4d-95.58925819999999","https://www.google.com/maps/place/Sequoia+Contractors/@33.1575582,-95.58925819999999,13.99z/data=!4m16!1m7!3m6!1s0x864a31e8298f98ef:0xdcbdece5617ade83!2sSequoia+Contractors!8m2!3d33.1575582!4d-95.58925819999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864a31e8298f98ef:0xdcbdece5617ade83!8m2!3d33.1575582!4d-95.58925819999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-0aAv2aSZoVA/AAAAAAAAAAI/AAAAAAAAAAA/qSOnq-jhSvk/s44-p-k-no-ns-nd/photo.jpg,-95.58925819999999,,Sequoia Contractors,Sequoia Contractors,,,108055376126560297944,https://www.google.com/maps/contrib/108055376126560297944,Sequoia Contractors,+1 903-689-2889,,landline,https://lh3.googleusercontent.com/p/AF1QipP8k5AdXuPzp59mfBzHKCnM7P71tFgtb_WdGrvl=w800-h500-k-no,30,ChIJ75iPKegxSoYRg956YeXsvdw,,,75482,,,"Metal building contractor near Sulphur Springs, TX",,4.8,,,,,,,Texas,TX,500 Pipeline Rd,,"Roofing contractor, Concrete contractor, General contractor, Handyman/Handywoman/Handyperson, Solar energy system service, Steel erector",America/Chicago,Roofing contractor,,True,,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"2773 TX-154, Quitman, TX 75783",False,,OPERATIONAL,,4852824491688768206,Quitman,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x86498d4585cd4a45:0x4358b229f06cb2ce,8926c9bb533ffff,/g/1trvlv7h,32.7989229,,,"https://www.google.com/maps/place/Hinds+Metal+Buildings/@32.7989229,-95.3571462,14z/data=!4m8!1m2!2m1!1sHinds+Metal+Buildings!3m4!1s0x86498d4585cd4a45:0x4358b229f06cb2ce!8m2!3d32.7989229!4d-95.3571462","https://www.google.com/maps/place/Hinds+Metal+Buildings/@32.7989229,-95.3571462,13.99z/data=!4m16!1m7!3m6!1s0x86498d4585cd4a45:0x4358b229f06cb2ce!2sHinds+Metal+Buildings!8m2!3d32.7989229!4d-95.3571462!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86498d4585cd4a45:0x4358b229f06cb2ce!8m2!3d32.7989229!4d-95.3571462!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-95.3571462,,Hinds Metal Buildings,Hinds Metal Buildings,,,,,Hinds Metal Buildings,+1 903-967-2979,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepFnu5JAlIHf1xCDRFRjb78ozg1o2a6uybMyxDPaRoGqTHmGZvGf72hquOMl5l3En_su621VgVasVMppzSCVQSHVZKU91fyQEkzvtmFf_wI9ci_1WENKz1JW50tAYZvMtnQdWer=w800-h500-k-no,65,ChIJRUrNhUWNSYYRzrJs8CmyWEM,,,75783,,,"Metal building contractor near Sulphur Springs, TX",,4.2,,,,,,,Texas,TX,2773 TX-154,,"Construction company, Association / Organization",America/Chicago,Construction company,,False,,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
